,,1,2,3,4,5,6,7,8,,,,2.449489743
0.56400001,0.23107609,,,,,,,,,,,,
0.412,0.15922159,,,,,,,,,,,,
0.972,0.28090131,,,,,,,,,,,,
0.22,0.15639108,,,,,,,,,,,,
0.23199999,0.17990622,,,,,,,,,,,,
0.93199998,0.23261508,,,,,,,,,,,,
0.84399998,0.2603313,,,,,,,,,,,,
0.292,0.24338949,,,,,,,,,,,,
0.56800002,0.28092507,,,,,,,,,,,,
0.39199999,0.19288331,,,,,,,,,,,,
0.96799999,0.14317085,,,,,,,,,,,,
0.22,0.19705237,,,,,,,,,,,,
0.244,0.13980703,,,,,,,,,,,,
0.93599999,0.25252837,,,,,,,,,,,,
0.83200002,0.24724032,,,,,,,,,,,,
0.31200001,0.19658741,,,,,,,,,,,,
0.58399999,0.21336162,,,,,,,,,,,,
0.37200001,0.1384767,,,,,,,,,,,,
0.972,0.14959188,,,,,,,,,,,,
0.22400001,0.27671185,,,,,,,,,,,,
0.25600001,0.26764539,,,,,,,,,,,,
0.92799997,0.255496,,,,,,,,,,,,
0.852,0.27426404,,,,,,,,,,,,
0.30399999,0.21969661,,,,,,,,,,,,
0.59200001,0.20250824,,,,,,,,,,,,
0.36000001,0.19492356,,,,,,,,,,,,
0.96799999,0.17799686,,,,,,,,,,,,
0.228,0.27473077,,,,,,,,,,,,
0.252,0.2137446,,,,,,,,,,,,
0.93199998,0.24286743,,,,,,,,,,,,
0.86799997,0.17652375,,,,,,,,,,,,
0.324,0.22146651,,,,,,,,,,,,
0.57599998,0.25522208,,,,,,,,,,,,
0.37599999,0.24395619,,,,,,,,,,,,
0.96799999,0.22625272,,,,,,,,,,,,
0.23199999,0.15739092,,,,,,,,,,,,
0.25999999,0.19188137,,,,,,,,,,,,
0.93599999,0.14923115,,,,,,,,,,,,
0.83600003,0.21885684,,,,,,,,,,,,
0.30399999,0.18075497,,,,,,,,,,,,
0.59600002,0.228596,,,,,,,,,,,,
0.384,0.13499559,,,,,,,,,,,,
0.972,0.19887285,,,,,,,,,,,,
0.23199999,0.22077294,,,,,,,,,,,,
0.28,0.21882871,,,,,,,,,,,,
0.912,0.18358341,,,,,,,,,,,,
0.852,0.13586152,,,,,,,,,,,,
0.30000001,0.15784279,,,,,,,,,,,,
0.59600002,0.29563612,,,,,,,,,,,,
0.40799999,0.22347577,,,,,,,,,,,,
0.96799999,0.26571175,,,,,,,,,,,,
0.23999999,0.14688109,,,,,,,,,,,,
0.28,0.17722298,,,,,,,,,,,,
0.90799999,0.21436895,,,,,,,,,,,,
0.81199998,0.14994767,,,,,,,,,,,,
0.308,0.26787272,,,,,,,,,,,,
0.62400001,0.15815368,,,,,,,,,,,,
0.40799999,0.13484907,,,,,,,,,,,,
0.96799999,0.19868724,,,,,,,,,,,,
0.244,0.26730248,,,,,,,,,,,,
0.292,0.23116153,,,,,,,,,,,,
0.91600001,0.11754499,,,,,,,,,,,,
0.80000001,0.16472757,,,,,,,,,,,,
0.34799999,0.20446314,,,,,,,,,,,,
0.56,0.19304408,,,,,,,,,,,,
0.41600001,0.27603218,,,,,,,,,,,,
0.96799999,0.25413281,,,,,,,,,,,,
0.25600001,0.22355275,,,,,,,,,,,,
0.296,0.2566942,,,,,,,,,,,,
0.89600003,0.22087225,,,,,,,,,,,,
0.796,0.12080698,,,,,,,,,,,,
0.36399999,0.21288203,,,,,,,,,,,,
0.57200003,0.24246158,,,,,,,,,,,,
0.44,0.22173059,,,,,,,,,,,,
0.95200002,0.23404592,,,,,,,,,,,,
0.27599999,0.30067471,,,,,,,,,,,,
0.308,0.21047831,,,,,,,,,,,,
0.92000002,0.19153659,,,,,,,,,,,,
0.80800003,0.19432588,,,,,,,,,,,,
0.35600001,0.10017415,,,,,,,,,,,,
0.59200001,0.21694405,,,,,,,,,,,,
0.456,0.27530232,,,,,,,,,,,,
0.96799999,0.30448589,,,,,,,,,,,,
0.25999999,0.19832726,,,,,,,,,,,,
0.31600001,0.2176439,,,,,,,,,,,,
0.92799997,0.18800852,,,,,,,,,,,,
0.796,0.24525383,,,,,,,,,,,,
0.35600001,0.18689409,,,,,,,,,,,,
0.57599998,0.22532363,,,,,,,,,,,,
0.46399999,0.23945855,,,,,,,,,,,,
0.95200002,0.24488536,,,,,,,,,,,,
0.28,0.16756913,,,,,,,,,,,,
0.336,0.20407315,,,,,,,,,,,,
0.92799997,0.14620176,,,,,,,,,,,,
0.81999999,0.26908654,,,,,,,,,,,,
0.34,0.19856624,,,,,,,,,,,,
0.57999998,0.17578711,,,,,,,,,,,,
0.46000001,0.12524101,,,,,,,,,,,,
0.95200002,0.29380092,,,,,,,,,,,,
0.308,0.21603304,,,,,,,,,,,,
0.308,0.14589694,,,,,,,,,,,,
0.95200002,0.24433731,,,,,,,,,,,,
0.78799999,0.23006259,,,,,,,,,,,,
0.35600001,0.19329897,,,,,,,,,,,,
0.62400001,0.2338541,,,,,,,,,,,,
0.45199999,0.15666968,,,,,,,,,,,,
0.96399999,0.15382488,,,,,,,,,,,,
0.30399999,0.23388438,,,,,,,,,,,,
0.31999999,0.18803756,,,,,,,,,,,,
0.92000002,0.23115721,,,,,,,,,,,,
0.77999997,0.2877883,,,,,,,,,,,,
0.352,0.16436169,,,,,,,,,,,,
0.61199999,0.21468671,,,,,,,,,,,,
0.44,0.20398797,,,,,,,,,,,,
0.95200002,0.23646152,,,,,,,,,,,,
0.324,0.19162281,,,,,,,,,,,,
0.34,0.23790558,,,,,,,,,,,,
0.94400001,0.24650852,,,,,,,,,,,,
0.796,0.14181982,,,,,,,,,,,,
0.352,0.2248928,,,,,,,,,,,,
0.63599998,0.29347032,,,,,,,,,,,,
0.41600001,0.28682595,,,,,,,,,,,,
0.95200002,0.24193607,,,,,,,,,,,,
0.32800001,0.13759999,,,,,,,,,,,,
0.35600001,0.18527143,,,,,,,,,,,,
0.95599997,0.16596581,,,,,,,,,,,,
0.792,0.22709846,,,,,,,,,,,,
0.352,0.19521688,,,,,,,,,,,,
0.62800002,0.22592248,,,,,,,,,,,,
0.42399999,0.18357806,,,,,,,,,,,,
0.95200002,0.20991649,,,,,,,,,,,,
0.34,0.22992365,,,,,,,,,,,,
0.368,0.14982754,,,,,,,,,,,,
0.93199998,0.26801297,,,,,,,,,,,,
0.80000001,0.24314581,,,,,,,,,,,,
0.35600001,0.11151133,,,,,,,,,,,,
0.588,0.2428297,,,,,,,,,,,,
0.396,0.2377747,,,,,,,,,,,,
0.94800001,0.1061399,,,,,,,,,,,,
0.34799999,0.22170937,,,,,,,,,,,,
0.38800001,0.11291664,,,,,,,,,,,,
0.90799999,0.23930989,,,,,,,,,,,,
0.76800001,0.23290376,,,,,,,,,,,,
0.32800001,0.2448937,,,,,,,,,,,,
0.63599998,0.20145211,,,,,,,,,,,,
0.39199999,0.23632975,,,,,,,,,,,,
0.95200002,0.20900761,,,,,,,,,,,,
0.34799999,0.18525492,,,,,,,,,,,,
0.412,0.13830602,,,,,,,,,,,,
0.89999998,0.17007196,,,,,,,,,,,,
0.76800001,0.19096771,,,,,,,,,,,,
0.32800001,0.17509627,,,,,,,,,,,,
0.62400001,0.17489858,,,,,,,,,,,,
0.35600001,0.14323847,,,,,,,,,,,,
0.95200002,0.23096286,,,,,,,,,,,,
0.36000001,0.24516121,,,,,,,,,,,,
0.41999999,0.23713137,,,,,,,,,,,,
0.88,0.19240642,,,,,,,,,,,,
0.75199997,0.2009242,,,,,,,,,,,,
0.33199999,0.13656902,,,,,,,,,,,,
0.62800002,0.22640309,,,,,,,,,,,,
0.36399999,0.18460116,,,,,,,,,,,,
0.94800001,0.17851494,,,,,,,,,,,,
0.35600001,0.2907415,,,,,,,,,,,,
0.44,0.15800643,,,,,,,,,,,,
0.87199998,0.23415035,,,,,,,,,,,,
0.71200001,0.25567415,,,,,,,,,,,,
0.33199999,0.2401984,,,,,,,,,,,,
0.66000003,0.32225233,,,,,,,,,,,,
0.36399999,0.16904491,,,,,,,,,,,,
0.95200002,0.17921957,,,,,,,,,,,,
0.36399999,0.20792226,,,,,,,,,,,,
0.44,0.18486354,,,,,,,,,,,,
0.88,0.16275734,,,,,,,,,,,,
0.75199997,0.19710056,,,,,,,,,,,,
0.368,0.16912699,,,,,,,,,,,,
0.65200001,0.18360117,,,,,,,,,,,,
0.396,0.21027561,,,,,,,,,,,,
0.94800001,0.21861969,,,,,,,,,,,,
0.36000001,0.2467584,,,,,,,,,,,,
0.456,0.21668224,,,,,,,,,,,,
0.89200002,0.27174369,,,,,,,,,,,,
0.72000003,0.2808629,,,,,,,,,,,,
0.37599999,0.2213133,,,,,,,,,,,,
0.66399997,0.13029256,,,,,,,,,,,,
0.412,0.18428986,,,,,,,,,,,,
0.94800001,0.22282489,,,,,,,,,,,,
0.38800001,0.21348834,,,,,,,,,,,,
0.45199999,0.29112726,,,,,,,,,,,,
0.88,0.26731867,,,,,,,,,,,,
0.72000003,0.23096861,,,,,,,,,,,,
0.34,0.17739144,,,,,,,,,,,,
0.68000001,0.28618369,,,,,,,,,,,,
0.41999999,0.23405296,,,,,,,,,,,,
0.94800001,0.19097029,,,,,,,,,,,,
0.40799999,0.18637198,,,,,,,,,,,,
0.472,0.30555934,,,,,,,,,,,,
0.89200002,0.27096185,,,,,,,,,,,,
0.676,0.20346554,,,,,,,,,,,,
0.35600001,0.14439617,,,,,,,,,,,,
0.704,0.13671298,,,,,,,,,,,,
0.37200001,0.23152553,,,,,,,,,,,,
0.94800001,0.25017941,,,,,,,,,,,,
0.41999999,0.19231158,,,,,,,,,,,,
0.472,0.18412505,,,,,,,,,,,,
0.89999998,0.30914801,,,,,,,,,,,,
0.69999999,0.25105768,,,,,,,,,,,,
0.34799999,0.17834757,,,,,,,,,,,,
0.66399997,0.16270182,,,,,,,,,,,,
0.352,0.21264437,,,,,,,,,,,,
0.94800001,0.14764352,,,,,,,,,,,,
0.44400001,0.19133104,,,,,,,,,,,,
0.51999998,0.19699775,,,,,,,,,,,,
0.86000001,0.11438005,,,,,,,,,,,,
0.68800002,0.26098198,,,,,,,,,,,,
0.336,0.19671868,,,,,,,,,,,,
0.66399997,0.16122819,,,,,,,,,,,,
0.38800001,0.14538804,,,,,,,,,,,,
0.94400001,0.23737775,,,,,,,,,,,,
0.44800001,0.17707969,,,,,,,,,,,,
0.54400003,0.20862804,,,,,,,,,,,,
0.86400002,0.26617855,,,,,,,,,,,,
0.68000001,0.24864513,,,,,,,,,,,,
0.30399999,0.2319878,,,,,,,,,,,,
0.66000003,0.19974113,,,,,,,,,,,,
0.34,0.15197434,,,,,,,,,,,,
0.94400001,0.21494229,,,,,,,,,,,,
0.456,0.14428283,,,,,,,,,,,,
0.56800002,0.19442122,,,,,,,,,,,,
0.83999997,0.16985455,,,,,,,,,,,,
0.676,0.3212418,,,,,,,,,,,,
0.28,0.11324397,,,,,,,,,,,,
0.68400002,0.20081733,,,,,,,,,,,,
0.36000001,0.25429597,,,,,,,,,,,,
0.94400001,0.09470341,,,,,,,,,,,,
0.47999999,0.20965277,,,,,,,,,,,,
0.60000002,0.15222481,,,,,,,,,,,,
0.80800003,0.24209677,,,,,,,,,,,,
0.68000001,0.25441796,,,,,,,,,,,,
0.26800001,0.1476299,,,,,,,,,,,,
0.71600002,0.27683091,,,,,,,,,,,,
0.296,0.19997928,,,,,,,,,,,,
0.94,0.22444016,,,,,,,,,,,,
0.47999999,0.224273,,,,,,,,,,,,
0.60399997,0.15095749,,,,,,,,,,,,
0.78799999,0.17961723,,,,,,,,,,,,
0.708,0.22132859,,,,,,,,,,,,
0.308,0.16955902,,,,,,,,,,,,
0.72000003,0.17195635,,,,,,,,,,,,
0.28799999,0.19240859,,,,,,,,,,,,
0.94400001,0.23521456,,,,,,,,,,,,
0.49599999,0.08067087,,,,,,,,,,,,
0.64399999,0.18511757,,,,,,,,,,,,
0.77999997,0.22088411,,,,,,,,,,,,
0.75199997,0.17668483,,,,,,,,,,,,
0.28400001,0.08972097,,,,,,,,,,,,
0.69199997,0.17184283,,,,,,,,,,,,
0.28400001,0.18472636,,,,,,,,,,,,
0.94400001,0.22048134,,,,,,,,,,,,
0.53200001,0.14754055,,,,,,,,,,,,
0.648,0.27957824,,,,,,,,,,,,
0.796,0.16981716,,,,,,,,,,,,
0.71200001,0.09720954,,,,,,,,,,,,
0.248,0.20238903,,,,,,,,,,,,
0.708,0.19983956,,,,,,,,,,,,
0.30000001,0.1247615,,,,,,,,,,,,
0.94,0.2032966,,,,,,,,,,,,
0.55199999,0.18757962,,,,,,,,,,,,
0.67199999,0.2260005,,,,,,,,,,,,
0.80000001,0.25149411,,,,,,,,,,,,
0.72799999,0.19602919,,,,,,,,,,,,
0.27200001,0.18144822,,,,,,,,,,,,
0.72000003,0.22405928,,,,,,,,,,,,
0.336,0.17179532,,,,,,,,,,,,
0.94400001,0.26647148,,,,,,,,,,,,
0.60799998,0.246337,,,,,,,,,,,,
0.71600002,0.25157049,,,,,,,,,,,,
0.78799999,0.14035292,,,,,,,,,,,,
0.78799999,0.20012444,,,,,,,,,,,,
0.18000001,0.2153873,,,,,,,,,,,,
0.72000003,0.29343691,,,,,,,,,,,,
0.248,0.26657489,,,,,,,,,,,,
0.94,0.18403192,,,,,,,,,,,,
0.60399997,0.25703925,,,,,,,,,,,,
0.764,0.14605385,,,,,,,,,,,,
0.80800003,0.26872256,,,,,,,,,,,,
0.764,0.17504492,,,,,,,,,,,,
0.2,0.19626097,,,,,,,,,,,,
0.736,0.23452502,,,,,,,,,,,,
0.296,0.2660583,,,,,,,,,,,,
0.92400002,0.26019362,,,,,,,,,,,,
0.67199999,0.16608591,,,,,,,,,,,,
0.77999997,0.23956978,,,,,,,,,,,,
0.83999997,0.25776061,,,,,,,,,,,,
0.84799999,0.14835562,,,,,,,,,,,,
0.18799999,0.27843189,,,,,,,,,,,,
0.76800001,0.21512367,,,,,,,,,,,,
0.236,0.21816969,,,,,,,,,,,,
0.93599999,0.19514778,,,,,,,,,,,,
0.71600002,0.21497272,,,,,,,,,,,,
0.84399998,0.18235323,,,,,,,,,,,,
0.80400002,0.20122282,,,,,,,,,,,,
0.824,0.28070801,,,,,,,,,,,,
0.18000001,0.10439947,,,,,,,,,,,,
0.74800003,0.2136943,,,,,,,,,,,,
0.236,0.25461081,,,,,,,,,,,,
0.90399998,0.1397687,,,,,,,,,,,,
0.78399998,0.19940813,,,,,,,,,,,,
0.86000001,0.21701379,,,,,,,,,,,,
0.83999997,0.20688707,,,,,,,,,,,,
0.824,0.16418013,,,,,,,,,,,,
0.212,0.13395707,,,,,,,,,,,,
0.80400002,0.20038034,,,,,,,,,,,,
0.22400001,0.1092403,,,,,,,,,,,,
0.912,0.2536684,,,,,,,,,,,,
0.87599999,0.26723227,,,,,,,,,,,,
0.92000002,0.20357594,,,,,,,,,,,,
0.87599999,0.13121541,,,,,,,,,,,,
0.87199998,0.22597918,,,,,,,,,,,,
0.132,0.20984137,,,,,,,,,,,,
0.792,0.17304286,,,,,,,,,,,,
0.176,0.25734922,,,,,,,,,,,,
0.92400002,0.14262971,,,,,,,,,,,,
0.912,0.23395509,,,,,,,,,,,,
0.93199998,0.22048846,,,,,,,,,,,,
0.92799997,0.23619618,,,,,,,,,,,,
0.88,0.25131476,,,,,,,,,,,,
0.1,0.26095423,,,,,,,,,,,,
0.824,0.24034795,,,,,,,,,,,,
0.16,0.2017539,,,,,,,,,,,,
0.94400001,0.20302889,,,,,,,,,,,,
0.92400002,0.22481583,,,,,,,,,,,,
0.94400001,0.31096709,,,,,,,,,,,,
0.94800001,0.22995615,,,,,,,,,,,,
0.94400001,0.19837689,,,,,,,,,,,,
0.06,0.25292832,,,,,,,,,,,,
0.89600003,0.1932494,,,,,,,,,,,,
0.13600001,0.22897053,,,,,,,,,,,,
0.94400001,0.22550552,,,,,,,,,,,,
0.92000002,0.22395739,,,,,,,,,,,,
0.95200002,0.25182092,,,,,,,,,,,,
0.95200002,0.17581223,,,,,,,,,,,,
0.93599999,0.22193399,,,,,,,,,,,,
0.044,0.20370674,,,,,,,,,,,,
0.87599999,0.23830466,,,,,,,,,,,,
0.148,0.26510113,,,,,,,,,,,,
0.94400001,0.16393529,,,,,,,,,,,,
0.92400002,0.09409544,,,,,,,,,,,,
0.94800001,0.26450297,,,,,,,,,,,,
0.95599997,0.10984885,,,,,,,,,,,,
0.92799997,0.17673647,,,,,,,,,,,,
0.068,0.19751193,,,,,,,,,,,,
0.87599999,0.20365617,,,,,,,,,,,,
0.132,0.17448424,,,,,,,,,,,,
0.94400001,0.21221218,,,,,,,,,,,,
0.92400002,0.23821516,,,,,,,,,,,,
0.95599997,0.18422183,,,,,,,,,,,,
0.94800001,0.18991193,,,,,,,,,,,,
0.92799997,0.15558526,,,,,,,,,,,,
0.06,0.1566703,,,,,,,,,,,,
0.884,0.21884426,,,,,,,,,,,,
0.14,0.28629196,,,,,,,,,,,,
0.94400001,0.16450381,,,,,,,,,,,,
0.92000002,0.18797556,,,,,,,,,,,,
0.95599997,0.1732254,,,,,,,,,,,,
0.94800001,0.31303155,,,,,,,,,,,,
0.93599999,0.26664138,,,,,,,,,,,,
0.044,0.24684566,,,,,,,,,,,,
0.884,0.20401244,,,,,,,,,,,,
0.124,0.19576938,,,,,,,,,,,,
0.94400001,0.19544604,,,,,,,,,,,,
0.92400002,0.22298953,,,,,,,,,,,,
0.94800001,0.23195475,,,,,,,,,,,,
0.95200002,0.24699374,,,,,,,,,,,,
0.93599999,0.15824005,,,,,,,,,,,,
0.068,0.14665234,,,,,,,,,,,,
0.88,0.1948756,,,,,,,,,,,,
0.12800001,0.17203374,,,,,,,,,,,,
0.94400001,0.1783732,,,,,,,,,,,,
0.92799997,0.27811795,,,,,,,,,,,,
0.95200002,0.25802487,,,,,,,,,,,,
0.94400001,0.17941809,,,,,,,,,,,,
0.93599999,0.18523832,,,,,,,,,,,,
0.076,0.22400026,,,,,,,,,,,,
0.884,0.27271172,,,,,,,,,,,,
0.152,0.17113709,,,,,,,,,,,,
0.94400001,0.19679882,,,,,,,,,,,,
0.92799997,0.26187977,,,,,,,,,,,,
0.95599997,0.29519334,,,,,,,,,,,,
0.94,0.20695616,,,,,,,,,,,,
0.94,0.2122599,,,,,,,,,,,,
0.072,0.18179597,,,,,,,,,,,,
0.884,0.25852153,,,,,,,,,,,,
0.14399999,0.21777704,,,,,,,,,,,,
0.94400001,0.20677172,,,,,,,,,,,,
0.92400002,0.26610428,,,,,,,,,,,,
0.95200002,0.22998521,,,,,,,,,,,,
0.94800001,0.24446996,,,,,,,,,,,,
0.93599999,0.16575542,,,,,,,,,,,,
0.08,0.16567551,,,,,,,,,,,,
0.87199998,0.22116172,,,,,,,,,,,,
0.14,0.17084599,,,,,,,,,,,,
0.94400001,0.18449369,,,,,,,,,,,,
0.92000002,0.24878186,,,,,,,,,,,,
0.95200002,0.18857993,,,,,,,,,,,,
0.94400001,0.12838551,,,,,,,,,,,,
0.94,0.20711178,,,,,,,,,,,,
0.064,0.2952185,,,,,,,,,,,,
0.89200002,0.3110193,,,,,,,,,,,,
0.13600001,0.27217269,,,,,,,,,,,,
0.94400001,0.15476418,,,,,,,,,,,,
0.92000002,0.21005426,,,,,,,,,,,,
0.95200002,0.19235694,,,,,,,,,,,,
0.94400001,0.25525114,,,,,,,,,,,,
0.93199998,0.19537255,,,,,,,,,,,,
0.056,0.19404978,,,,,,,,,,,,
0.89600003,0.22962196,,,,,,,,,,,,
0.124,0.24989882,,,,,,,,,,,,
0.94400001,0.24670622,,,,,,,,,,,,
0.92799997,0.11392962,,,,,,,,,,,,
0.94800001,0.25711802,,,,,,,,,,,,
0.94400001,0.16017485,,,,,,,,,,,,
0.93199998,0.30815327,,,,,,,,,,,,
0.068,0.16222028,,,,,,,,,,,,
0.88,0.19896644,,,,,,,,,,,,
0.116,0.13881178,,,,,,,,,,,,
0.94400001,0.21356988,,,,,,,,,,,,
0.92400002,0.19010498,,,,,,,,,,,,
0.95599997,0.15041599,,,,,,,,,,,,
0.94400001,0.26773804,,,,,,,,,,,,
0.94,0.23094077,,,,,,,,,,,,
0.068,0.20188004,,,,,,,,,,,,
0.86400002,0.18959744,,,,,,,,,,,,
0.14399999,0.23448825,,,,,,,,,,,,
0.94400001,0.25320041,,,,,,,,,,,,
0.92000002,0.20274392,,,,,,,,,,,,
0.95200002,0.22533134,,,,,,,,,,,,
0.95200002,0.21408649,,,,,,,,,,,,
0.92799997,0.27718374,,,,,,,,,,,,
0.068,0.1550165,,,,,,,,,,,,
0.88800001,0.19964534,,,,,,,,,,,,
0.124,0.21543872,,,,,,,,,,,,
0.94400001,0.23003611,,,,,,,,,,,,
0.92000002,0.15286331,,,,,,,,,,,,
0.94800001,0.26558921,,,,,,,,,,,,
0.94800001,0.20209531,,,,,,,,,,,,
0.92799997,0.24633864,,,,,,,,,,,,
0.06,0.1913749,,,,,,,,,,,,
0.89600003,0.21420069,,,,,,,,,,,,
0.124,0.17629677,,,,,,,,,,,,
0.94400001,0.1422222,,,,,,,,,,,,
0.92400002,0.19564973,,,,,,,,,,,,
0.95200002,0.1809642,,,,,,,,,,,,
0.93599999,0.16261156,,,,,,,,,,,,
0.93199998,0.26295111,,,,,,,,,,,,
0.076,0.20209919,,,,,,,,,,,,
0.87599999,0.27350369,,,,,,,,,,,,
0.12800001,0.15736516,,,,,,,,,,,,
0.94400001,0.20289682,,,,,,,,,,,,
0.92400002,0.13764827,,,,,,,,,,,,
0.95200002,0.1893075,,,,,,,,,,,,
0.94,0.21712473,,,,,,,,,,,,
0.93599999,0.24154723,,,,,,,,,,,,
0.068,0.22703356,,,,,,,,,,,,
0.88800001,0.20721875,,,,,,,,,,,,
0.13600001,0.24647006,,,,,,,,,,,,
0.94400001,0.28141168,,,,,,,,,,,,
0.92400002,0.1379295,,,,,,,,,,,,
0.95200002,0.21483532,,,,,,,,,,,,
0.93599999,0.15890111,,,,,,,,,,,,
0.93599999,0.17182074,,,,,,,,,,,,
0.076,0.16681425,,,,,,,,,,,,
0.884,0.26688766,,,,,,,,,,,,
0.14399999,0.19763212,,,,,,,,,,,,
0.94400001,0.24046806,,,,,,,,,,,,
0.92400002,0.23668362,,,,,,,,,,,,
0.95200002,0.26184696,,,,,,,,,,,,
0.94,0.25996509,,,,,,,,,,,,
0.94400001,0.15446085,,,,,,,,,,,,
0.068,0.21764219,,,,,,,,,,,,
0.88,0.15510614,,,,,,,,,,,,
0.132,0.24726428,,,,,,,,,,,,
0.94400001,0.27700722,,,,,,,,,,,,
0.92400002,0.19396774,,,,,,,,,,,,
0.94400001,0.23759875,,,,,,,,,,,,
0.95200002,0.18149868,,,,,,,,,,,,
0.92000002,0.17035928,,,,,,,,,,,,
0.036,0.12621136,,,,,,,,,,,,
0.88,0.21582226,,,,,,,,,,,,
0.16,0.25238585,,,,,,,,,,,,
0.94400001,0.23981746,,,,,,,,,,,,
0.92400002,0.13870646,,,,,,,,,,,,
0.94800001,0.2104867,,,,,,,,,,,,
0.94,0.16280773,,,,,,,,,,,,
0.93599999,0.25805727,,,,,,,,,,,,
0.064,0.22443551,,,,,,,,,,,,
0.87599999,0.31171739,,,,,,,,,,,,
0.12,0.15181549,,,,,,,,,,,,
0.94400001,0.2621218,,,,,,,,,,,,
0.92400002,0.12031759,,,,,,,,,,,,
0.94400001,0.24379207,,,,,,,,,,,,
0.94800001,0.16946968,,,,,,,,,,,,
0.92400002,0.24128866,,,,,,,,,,,,
0.048,0.17140609,,,,,,,,,,,,
0.88,0.30179298,,,,,,,,,,,,
0.14399999,0.25484785,,,,,,,,,,,,
0.94400001,0.19415566,,,,,,,,,,,,
0.92400002,0.19193624,,,,,,,,,,,,
0.94800001,0.20983133,,,,,,,,,,,,
0.94800001,0.17312224,,,,,,,,,,,,
0.92400002,0.18965876,,,,,,,,,,,,
0.064,0.26010576,,,,,,,,,,,,
0.87599999,0.17999166,,,,,,,,,,,,
0.112,0.1727888,,,,,,,,,,,,
0.94400001,0.14133374,,,,,,,,,,,,
0.92400002,0.27617899,,,,,,,,,,,,
0.94800001,0.23974107,,,,,,,,,,,,
0.94800001,0.16434512,,,,,,,,,,,,
0.93199998,0.25346202,,,,,,,,,,,,
0.064,0.19895646,,,,,,,,,,,,
0.884,0.20814997,,,,,,,,,,,,
0.124,0.21724576,,,,,,,,,,,,
0.94400001,0.28880972,,,,,,,,,,,,
0.92000002,0.17074777,,,,,,,,,,,,
0.95200002,0.10794161,,,,,,,,,,,,
0.94800001,0.17096168,,,,,,,,,,,,
0.92799997,0.18447125,,,,,,,,,,,,
0.052,0.2507956,,,,,,,,,,,,
0.87599999,0.24645014,,,,,,,,,,,,
0.14399999,0.12576105,,,,,,,,,,,,
0.94400001,0.23236793,,,,,,,,,,,,
0.92400002,0.22144172,,,,,,,,,,,,
0.95200002,0.14551409,,,,,,,,,,,,
0.94400001,0.2615408,,,,,,,,,,,,
0.93199998,0.19859047,,,,,,,,,,,,
0.072,0.17212631,,,,,,,,,,,,
0.86799997,0.1489886,,,,,,,,,,,,
0.13600001,0.20938314,,,,,,,,,,,,
0.94400001,0.11323366,,,,,,,,,,,,
0.92400002,0.21780188,,,,,,,,,,,,
0.94800001,0.18313697,,,,,,,,,,,,
0.94800001,0.17406373,,,,,,,,,,,,
0.93199998,0.19140258,,,,,,,,,,,,
0.092,0.26574543,,,,,,,,,,,,
0.87599999,0.14312488,,,,,,,,,,,,
0.124,0.20356838,,,,,,,,,,,,
0.94400001,0.1751644,,,,,,,,,,,,
0.92799997,0.09965522,,,,,,,,,,,,
0.95599997,0.23007417,,,,,,,,,,,,
0.93599999,0.16892061,,,,,,,,,,,,
0.94800001,0.14567454,,,,,,,,,,,,
0.08,0.25510412,,,,,,,,,,,,
0.88,0.18907602,,,,,,,,,,,,
0.14399999,0.27648294,,,,,,,,,,,,
0.94400001,0.29465449,,,,,,,,,,,,
0.92799997,0.20626351,,,,,,,,,,,,
0.95599997,0.17721063,,,,,,,,,,,,
0.94,0.23409884,,,,,,,,,,,,
0.94800001,0.24178888,,,,,,,,,,,,
0.08,0.09203051,,,,,,,,,,,,
0.884,0.15796113,,,,,,,,,,,,
0.148,0.18356448,,,,,,,,,,,,
0.94400001,0.22173682,,,,,,,,,,,,
0.92799997,0.2559005,,,,,,,,,,,,
0.95599997,0.23609439,,,,,,,,,,,,
0.94,0.14065188,,,,,,,,,,,,
0.95200002,0.19811086,,,,,,,,,,,,
0.08,0.14032161,,,,,,,,,,,,
0.884,0.21928915,,,,,,,,,,,,
0.12800001,0.24989673,,,,,,,,,,,,
0.94400001,0.1937705,,,,,,,,,,,,
0.92400002,0.23501804,,,,,,,,,,,,
0.95599997,0.21661223,,,,,,,,,,,,
0.94800001,0.27503338,,,,,,,,,,,,
0.93199998,0.22441077,,,,,,,,,,,,
0.076,0.29864919,,,,,,,,,,,,
0.88,0.22733733,,,,,,,,,,,,
0.124,0.14775077,,,,,,,,,,,,
0.94400001,0.23498492,,,,,,,,,,,,
0.92400002,0.28110477,,,,,,,,,,,,
0.95200002,0.18798402,,,,,,,,,,,,
0.94400001,0.20054427,,,,,,,,,,,,
0.93599999,0.17573765,,,,,,,,,,,,
0.08,0.21691243,,,,,,,,,,,,
0.89600003,0.24780726,,,,,,,,,,,,
0.116,0.20691079,,,,,,,,,,,,
0.94400001,0.16316634,,,,,,,,,,,,
0.92400002,0.26485145,,,,,,,,,,,,
0.94800001,0.29027379,,,,,,,,,,,,
0.94400001,0.17926659,,,,,,,,,,,,
0.92799997,0.29129502,,,,,,,,,,,,
0.064,0.27541935,,,,,,,,,,,,
0.89200002,0.20518358,,,,,,,,,,,,
0.112,0.26888937,,,,,,,,,,,,
0.94400001,0.20171331,,,,,,,,,,,,
0.92400002,0.238967,,,,,,,,,,,,
